取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,テーブルID,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引割増単価,単位,割引/割増合計額,ID
000920170117231436160,2017/01/17,23:14:46,2500,2500,185,2500,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,未設定,0009,"堀田 恵美","出前","お好み(出前)","","",2500,1,0,0,-,0,81A1E88D23064E3F9E8C1EAC4CEBF93A
RB0820170117215035000,2017/01/17,23:16:32,5840,5530,432,6000,0,0,0,0,0,0,0,0,160,0,-5,1,12,01:25:57,未設定,0009,"堀田 恵美","にぎり","おまかせ８貫","","",2500,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","みそ汁","","",340,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","折","","",100,2,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170117215035000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,2,0,0,-,0,7F6B5C79C7AE44689DC244E4358DB651
RB0820170118003126000,2017/01/18,01:16:45,11300,10810,837,11500,0,0,0,0,0,0,0,0,200,0,0,3,26,00:45:18,未設定,0009,"堀田 恵美","サワー","サワー","","",390,4,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,3,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,3,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,3,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,7,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","本日の日本酒","","",1200,2,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118003126000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","〆さば刺","","",970,1,0,0,-,0,22D6C64B461443909B52486D101600CB
RB0820170118011729000,2017/01/18,01:18:23,1000,1000,74,1000,0,0,0,0,0,0,0,0,0,0,0,1,3,00:00:54,未設定,0009,"堀田 恵美","ドリンクその他","折","","",100,1,0,0,-,0,39BCD7CBD92F45669F0E75B131B9927B
RB0820170118011729000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,39BCD7CBD92F45669F0E75B131B9927B
RB0820170117223558000,2017/01/18,01:25:37,13000,12260,962,0,0,0,0,0,0,0,0,13000,0,0,0,2,25,02:49:39,未設定,0009,"堀田 恵美","汁物","海老頭汁","","",340,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1210,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼はまぐり","","",560,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","ばくだん納豆","","",950,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","茶碗蒸し","","",560,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",600,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","生レモン","","",510,3,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","循野川","","",1110,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり90","","",90,2,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,2,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり400","","",400,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170117223558000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",870,1,0,0,-,0,01E7441B30654C67BEC62725442B9A1C
RB0820170118013419000,2017/01/18,03:56:07,17790,16480,1317,0,0,0,0,0,0,0,0,17790,0,0,-8,2,21,02:21:48,未設定,0009,"堀田 恵美","揚げ物","キス天婦羅","","",650,1,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","めごち天婦羅","","",650,1,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"煮物","鯛かぶと煮","","",1000,1,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","あさり酒蒸","","",650,1,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,9,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"ウィスキー","山崎・白州(S)","","",650,3,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子ぽん酢","","",900,1,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ぶり刺し","","",1000,1,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
RB0820170118013419000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","かわはぎ活造り","","",4200,1,0,0,-,0,DBFB3265B08F4B5398B2AB937C3699B5
000920170118035723572,2017/01/18,17:05:50,12000,12000,888,0,0,0,0,0,0,0,0,12000,0,0,0,1,1,00:00:00,未設定,0009,"堀田 恵美","出前","お好み(出前)","","",12000,1,0,0,-,0,59AEE5305F6C4B7DA59B2376E6FA6973
RB0820170118173606000,2017/01/18,18:34:20,18810,17530,1393,0,0,0,0,0,0,0,0,18810,0,0,-7,5,22,00:58:13,未設定,0009,"堀田 恵美","おすすめにぎり","エビ天サラダロール","","",470,2,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼たらば","","",2320,1,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1050,1,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀ダラ照り焼","","",1120,1,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","サーモンハラス","","",610,3,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,3,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,5,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻340","","",340,1,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",680,1,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",420,1,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118173606000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","牡蠣酢","","",900,2,0,0,-,0,F94225C27CB14D369C0E5C4CE246A158
RB0820170118180627000,2017/01/18,18:53:29,7140,6766,528,7150,0,0,0,0,0,0,0,0,10,0,-7,4,11,00:47:01,未設定,0009,"堀田 恵美","にぎり","上","","",1360,2,0,0,-,0,9A18A092827E4C0F863A64BEDABDC84A
RB0820170118180627000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","松","","",926,1,0,0,-,0,9A18A092827E4C0F863A64BEDABDC84A
RB0820170118180627000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","茶碗蒸し","","",560,2,0,0,-,0,9A18A092827E4C0F863A64BEDABDC84A
RB0820170118180627000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,9A18A092827E4C0F863A64BEDABDC84A
RB0820170118180627000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻340","","",340,1,0,0,-,0,9A18A092827E4C0F863A64BEDABDC84A
RB0820170118180627000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,2,0,0,-,0,9A18A092827E4C0F863A64BEDABDC84A
RB0820170118180627000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",860,1,0,0,-,0,9A18A092827E4C0F863A64BEDABDC84A
RB0820170118175112000,2017/01/18,19:51:27,15560,14500,1152,20000,0,0,0,0,0,0,0,0,4440,0,-4,3,18,02:00:15,未設定,0009,"堀田 恵美","お造り","中トロ刺","","",1860,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","うにつまみ","","",2320,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼明太子","","",750,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","酢の物盛り合せ","","",700,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","ばくだん納豆","","",950,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","一番札ボトル","","",2800,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,2,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,5,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","梅干レモン","","",300,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118175112000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",1200,1,0,0,-,0,2A23A0483E0B4F1AA43DFC6389435163
RB0820170118184235000,2017/01/18,19:53:17,12030,11376,891,12030,0,0,0,0,0,0,0,0,0,0,-9,3,13,01:10:42,未設定,0009,"堀田 恵美","にぎり","松","","",926,1,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",340,1,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",880,2,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"煮物","鯛かぶと煮","","",1000,1,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,1,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","冷酒・生酒(300ml)","","",880,2,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",3080,1,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118184235000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,56E4483CA8F64618B3BFA679527E7460
RB0820170118182350000,2017/01/18,20:04:35,10400,9710,770,10400,0,0,0,0,0,0,0,0,0,0,-6,2,15,01:40:45,未設定,0009,"堀田 恵美","汁物","しじみ汁","","",340,1,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","中トロ刺","","",1860,1,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","うにつまみ","","",2320,1,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,5,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,1,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,2,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118182350000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1080,1,0,0,-,0,212236A9C535443A9F75BBC77C0140C1
RB0820170118192557000,2017/01/18,20:34:56,7960,7390,589,10000,0,0,0,0,0,0,0,0,2040,0,0,2,9,01:08:59,未設定,0009,"堀田 恵美","ビール","中生","","",520,1,0,0,-,0,C17D5B05DB05472485EC7AD5876D64B3
RB0820170118192557000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,1,0,0,-,0,C17D5B05DB05472485EC7AD5876D64B3
RB0820170118192557000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,2,0,0,-,0,C17D5B05DB05472485EC7AD5876D64B3
RB0820170118192557000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,C17D5B05DB05472485EC7AD5876D64B3
RB0820170118192557000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,1,0,0,-,0,C17D5B05DB05472485EC7AD5876D64B3
RB0820170118192557000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",3500,1,0,0,-,0,C17D5B05DB05472485EC7AD5876D64B3
RB0820170118192557000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","金目鯛の煮付け","","",1000,1,0,0,-,0,C17D5B05DB05472485EC7AD5876D64B3
RB0820170118190726000,2017/01/18,20:40:01,11440,10640,847,0,0,0,0,0,0,0,0,11440,0,0,-1,2,15,01:32:34,未設定,0009,"堀田 恵美","揚げ物","レンコンはさみ揚げ","","",800,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","あさり酒蒸","","",650,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,5,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",3500,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子ぽん酢","","",900,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118190726000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子天婦羅","","",900,1,0,0,-,0,E2A8DDE4884D4D8DA0319B1BE453E63C
RB0820170118202303000,2017/01/18,20:49:56,9810,9170,726,10810,0,0,0,0,0,0,0,0,1000,0,-2,2,17,00:26:53,未設定,0009,"堀田 恵美","お造り","赤身刺","","",930,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ほたて貝刺","","",790,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"煮物","鯛かぶと煮","","",1000,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,2,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","グラスワイン赤白","","",390,3,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,2,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1400,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118202303000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","牡蠣酢","","",900,1,0,0,-,0,0430AE7994854D87AEFBE7D0E3E69663
RB0820170118204023000,2017/01/18,21:00:08,3800,3550,281,10000,0,0,0,0,0,0,0,0,6200,0,-4,1,5,00:19:45,未設定,0009,"堀田 恵美","にぎり","特上","","",1860,1,0,0,-,0,60F11E80BC6847AAAF6810E33EAE3D93
RB0820170118204023000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","〆張","","",920,1,0,0,-,0,60F11E80BC6847AAAF6810E33EAE3D93
RB0820170118204023000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,60F11E80BC6847AAAF6810E33EAE3D93
RB0820170118204023000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,1,0,0,-,0,60F11E80BC6847AAAF6810E33EAE3D93
RB0820170118204023000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,60F11E80BC6847AAAF6810E33EAE3D93
RB0820170118204039000,2017/01/18,21:11:27,8850,8200,655,10000,0,0,0,0,0,0,0,0,1150,0,-6,2,12,00:30:47,未設定,0009,"堀田 恵美","汁物","あさり汁","","",340,2,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","レンコンはさみ揚げ","","",800,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","サーモンエビ巻サラダ","","",950,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ８貫","","",2500,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","梅干レモン","","",300,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"果実酒","梅酒","","",390,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118204039000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","アスパラ天婦羅","","",860,1,0,0,-,0,0F3F98B7DC004FDD801616A1DA2A464E
RB0820170118194106000,2017/01/18,21:47:26,10000,10000,740,10000,0,0,0,0,0,0,0,0,0,0,0,2,2,02:06:19,未設定,0009,"堀田 恵美","コース","寿(ことぶき)_飲み放題付","","",5000,2,0,0,-,0,16C4697BAFEC42959A9D98B91B1F31B6
RB0820170118205230000,2017/01/18,22:45:38,10280,9770,761,10300,0,0,0,0,0,0,0,0,20,0,-6,2,13,01:53:07,未設定,0009,"堀田 恵美","汁物","しじみ汁","","",340,1,0,0,-,0,E18750250469490785FDD0DC8D43F382
RB0820170118205230000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1210,1,0,0,-,0,E18750250469490785FDD0DC8D43F382
RB0820170118205230000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀ダラ照り焼","","",1120,1,0,0,-,0,E18750250469490785FDD0DC8D43F382
RB0820170118205230000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",790,1,0,0,-,0,E18750250469490785FDD0DC8D43F382
RB0820170118205230000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,3,0,0,-,0,E18750250469490785FDD0DC8D43F382
RB0820170118205230000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",290,1,0,0,-,0,E18750250469490785FDD0DC8D43F382
RB0820170118205230000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,E18750250469490785FDD0DC8D43F382
